name,height,reach,stance,age,weight_class,weight_class_numeric,avg_sig_str,avg_td_pct,avg_sub_att,ko_ratio,sub_ratio,defense,total_fights,win_streak
Mike Ricci,182.88,195.58,Southpaw,27,Lightweight,4,28.0,0.5,0.0,0.0,0.0,2.5,6,1
Nandor Guelmino,190.5,193.04,Orthodox,37,Heavyweight,8,,,,0.0,0.0,2.5,0,0
Marcos Vinicius,175.26,177.8,Orthodox,33,Flyweight,1,16.0,0.0,0.5,1.0,0.0,2.5,5,0
Joao Zeferino,180.34,185.42,Orthodox,27,Welterweight,5,14.0,0.0,2.0,0.0,0.0,2.5,3,0
Keith Wisniewski,182.88,190.5,Orthodox,31,Welterweight,5,27.6667,0.367,0.3333,0.0,0.0,2.5,8,0
Yuri Villefort,182.88,185.42,Orthodox,22,Welterweight,5,48.0,0.5,1.0,0.0,0.0,2.5,3,0
Brandon Vera,190.5,193.04,Orthodox,35,Heavyweight,8,30.8,0.333,0.1333,0.5,0.125,2.5,34,0
Pascal Krauss,185.42,182.88,Orthodox,26,Welterweight,5,82.0,0.527,1.0,0.0,0.0,2.5,9,1
Ryan Couture,177.8,190.5,Orthodox,31,Lightweight,4,29.0,0.14,0.0,0.0,0.0,2.5,2,0
Jared Hamman,190.5,190.5,Orthodox,31,Middleweight,6,46.1667,0.167,0.0,0.5,0.0,2.5,12,0
Martin Kampmann,182.88,182.88,Orthodox,31,Welterweight,5,28.6875,0.3,1.3125,0.18181818181818182,0.45454545454545453,2.5,32,0
Brian Melancon,172.72,182.88,Orthodox,31,Welterweight,5,24.0,1.0,0.0,1.0,0.0,2.5,1,1
Papy Abedi,180.34,187.96,Southpaw,35,Middleweight,6,26.0,0.33,0.0,0.0,0.0,2.5,5,1
James Head,185.42,185.42,Orthodox,29,Welterweight,5,25.25,0.25,0.5,0.0,0.5,2.5,8,0
Benny Alloway,180.34,190.5,Orthodox,32,Welterweight,5,12.5,0.25,0.0,1.0,0.0,2.5,4,0
Mike Brown,167.64,177.8,Orthodox,37,Featherweight,3,38.8,0.484,0.0,0.0,0.0,2.5,13,2
Vinny Magalhaes,190.5,200.66,Orthodox,29,Light Heavyweight,7,20.5,0.33,0.5,0.0,1.0,2.5,9,0
Sheila Gaff,165.1,157.48,Orthodox,23,Women's Bantamweight,4,7.0,0.0,0.0,0.0,0.0,2.5,1,0
Josh Clopton,167.64,172.72,Orthodox,32,Featherweight,3,43.0,0.66,0.0,0.0,0.0,2.5,3,0
Ednaldo Oliveira,195.58,200.66,Orthodox,29,Light Heavyweight,7,0.0,0.0,0.0,0.0,0.0,2.5,1,0
Bristol Marunde,185.42,180.34,Orthodox,31,Welterweight,5,21.0,0.33,0.0,0.0,0.0,2.5,3,0
Aaron Riley,172.72,175.26,Southpaw,32,Lightweight,4,36.0,0.284,0.125,0.0,0.0,2.5,17,0
John Albert,172.72,172.72,Orthodox,26,Bantamweight,2,15.75,0.0,1.5,1.0,0.0,2.5,4,0
Roger Gracie,193.04,200.66,Orthodox,31,Middleweight,6,,,,0.0,0.0,2.5,0,0
Dave Herman,193.04,193.04,Orthodox,28,Heavyweight,8,30.5,0.5,0.0,1.0,0.0,2.5,7,0
Sean Pierson,182.88,193.04,Southpaw,37,Welterweight,5,52.4,0.166,0.4,0.0,0.0,2.5,13,2
John Maguire,175.26,175.26,Southpaw,30,Lightweight,4,20.75,0.498,1.25,0.0,0.5,2.5,11,0
Eddie Mendez,177.8,193.04,Orthodox,29,Middleweight,6,,,,0.0,0.0,2.5,0,0
Karlos Vemola,182.88,190.5,Orthodox,27,Middleweight,6,12.2,0.324,1.2,0.5,0.5,2.5,11,0
TJ Grant,177.8,182.88,Orthodox,29,Lightweight,4,48.4,0.336,0.5,0.2857142857142857,0.14285714285714285,2.5,26,4
Nah-Shon Burrell,180.34,185.42,Orthodox,23,Welterweight,5,121.0,0.0,1.0,0.0,0.0,2.5,3,1
Brian Bowles,170.18,177.8,Orthodox,32,Bantamweight,2,20.3333,0.667,0.3333,0.0,0.5,2.5,6,0
John Cholish,180.34,182.88,Orthodox,29,Lightweight,4,42.0,0.16,0.0,1.0,0.0,2.5,5,0
Roger Hollett,180.34,177.8,Orthodox,34,Light Heavyweight,7,26.0,0.0,0.0,0.0,0.0,2.5,3,0
Azamat Gashimov,167.64,167.64,Orthodox,23,Flyweight,1,4.0,1.0,0.0,0.0,0.0,2.5,1,0
Alan Belcher,187.96,185.42,Orthodox,29,Middleweight,6,24.5,0.189,0.5714,0.4444444444444444,0.3333333333333333,2.5,28,0
Cheick Kongo,193.04,208.28,Orthodox,37,Heavyweight,8,33.5294,0.426,0.1765,0.5454545454545454,0.0,2.5,36,1
Leonard Garcia,177.8,175.26,Orthodox,33,Featherweight,3,39.875,0.145,0.375,0.0,0.5,2.5,21,0
Clifford Starks,182.88,195.58,Orthodox,31,Middleweight,6,21.0,0.5,0.0,0.0,0.0,2.5,5,0
Gilbert Smith,175.26,190.5,Southpaw,31,Middleweight,6,,,,0.0,0.0,2.5,0,0
Collin Hart,185.42,193.04,Orthodox,23,Middleweight,6,,,,0.0,0.0,2.5,0,0
Jimmy Quinlan,182.88,182.88,Orthodox,26,Middleweight,6,,,,0.0,0.0,2.5,0,0
Bart Palaszewski,175.26,177.8,Orthodox,29,Featherweight,3,26.6667,0.0,1.0,1.0,0.0,2.5,7,0
Justin Lawrence,172.72,170.18,Orthodox,22,Featherweight,3,43.0,0.29,0.0,1.0,0.0,2.5,5,0
Philip De Fries,195.58,208.28,Orthodox,26,Heavyweight,8,15.75,0.483,0.25,0.0,0.5,2.5,7,0
Pablo Garza,185.42,185.42,Orthodox,29,Featherweight,3,30.6,0.08,0.6,0.3333333333333333,0.3333333333333333,2.5,10,1
Adam Cella,187.96,198.12,Orthodox,27,Middleweight,6,,,,0.0,0.0,2.5,0,0
Chris Spang,187.96,194.0,Orthodox,25,Welterweight,5,,,,0.0,0.0,2.5,0,0
Besam Yousef,180.34,180.34,Orthodox,28,Welterweight,5,28.0,0.0,0.0,0.0,0.0,2.5,2,0
Colin Fletcher,187.96,198.12,Orthodox,30,Lightweight,4,56.0,0.0,0.0,0.0,0.0,2.5,3,0
Antonio Carvalho,175.26,172.72,Orthodox,33,Featherweight,3,31.6667,0.0,0.0,0.5,0.0,2.5,7,2
Issei Tamura,165.1,160.02,Orthodox,29,Bantamweight,2,10.0,0.25,0.0,1.0,0.0,2.5,4,0
Reuben Duran,170.18,175.26,Orthodox,29,Bantamweight,2,39.0,0.133,0.6667,0.0,1.0,2.5,7,0
Wanderlei Silva,180.34,187.96,Orthodox,36,Light Heavyweight,7,25.6364,0.182,0.0909,0.75,0.0,2.5,26,0
Brian Stann,185.42,187.96,Orthodox,32,Light Heavyweight,7,29.0,0.0,0.3,0.5,0.16666666666666666,2.5,22,0
Riki Fukuda,182.88,185.42,Southpaw,32,Middleweight,6,70.25,0.44,0.0,0.0,0.0,2.5,12,1
Josh Neer,180.34,182.88,Orthodox,29,Welterweight,5,29.2857,0.208,0.9286,0.0,0.5,2.5,30,0
Lavar Johnson,193.04,208.28,Orthodox,35,Heavyweight,8,36.0,0.0,0.0,1.0,0.0,2.5,3,0
Anton Kuivanen,172.72,182.88,Orthodox,28,Lightweight,4,33.5,0.5,0.5,0.0,0.0,2.5,6,1
Matt Grice,172.72,177.8,Orthodox,31,Featherweight,3,28.3333,0.428,0.3333,0.0,0.0,2.5,10,1
Caros Fodor,175.26,193.04,Orthodox,29,Lightweight,4,,,,0.0,0.0,2.5,0,0
Brock Jardine,180.34,185.42,Orthodox,27,Welterweight,5,18.0,0.0,0.0,0.0,0.0,2.5,3,0
Jon Manley,185.42,190.5,Orthodox,26,Welterweight,5,,,,0.0,0.0,2.5,0,0
Jorge Santiago,185.42,187.96,Orthodox,32,Welterweight,5,12.2,0.4,0.6,1.0,0.0,2.5,11,0
Terry Etim,185.42,185.42,Orthodox,27,Lightweight,4,21.6,0.133,1.0,0.16666666666666666,0.6666666666666666,2.5,22,0
Paul Sass,182.88,185.42,Orthodox,24,Lightweight,4,2.75,0.25,2.25,0.0,1.0,2.5,4,0
Josh Grispi,180.34,187.96,Orthodox,24,Featherweight,3,11.0,0.34,0.6667,0.0,0.0,2.5,7,0
Motonobu Tezuka,170.18,167.64,Southpaw,25,Bantamweight,2,22.0,0.16,0.0,0.0,0.0,2.5,3,0
Ulysses Gomez,167.64,167.64,Orthodox,29,Flyweight,1,16.0,0.0,0.0,0.0,0.0,2.5,1,0
Jon Fitch,182.88,193.04,Orthodox,34,Welterweight,5,36.7059,0.52,0.7647,0.07142857142857142,0.21428571428571427,2.5,47,1
Jay Hieron,182.88,190.5,Orthodox,36,Welterweight,5,15.6667,0.25,1.0,0.0,0.0,2.5,7,0
Jacob Volkmann,175.26,180.34,Southpaw,32,Lightweight,4,14.2222,0.401,1.6667,0.0,0.16666666666666666,2.5,21,1
Mike Stumpf,177.8,180.34,Orthodox,26,Welterweight,5,0.0,0.0,1.0,0.0,0.0,2.5,1,0
Vladimir Matyushenko,182.88,187.96,Orthodox,42,Light Heavyweight,7,17.5455,0.413,0.0909,0.42857142857142855,0.0,2.5,23,0
Mike Russow,185.42,185.42,Orthodox,36,Heavyweight,8,14.6,0.364,0.4,0.25,0.0,2.5,12,0
Simeon Thoresen,185.42,200.66,Orthodox,28,Welterweight,5,27.0,0.125,1.5,0.0,1.0,2.5,3,0
Milton Vieira,182.88,182.88,Orthodox,34,Featherweight,3,30.0,0.33,0.0,0.0,0.0,2.5,3,0
Diego Nunes,167.64,170.18,Orthodox,30,Featherweight,3,49.6,0.3,0.0,0.0,0.0,2.5,15,1
Wagner Prado,182.88,187.96,Southpaw,26,Light Heavyweight,7,2.0,0.0,0.0,0.0,0.0,2.5,3,0
CJ Keith,182.88,185.0,Orthodox,26,Lightweight,4,5.0,0.0,0.0,0.0,0.0,2.5,1,0
Byron Bloodworth,172.72,175.26,Orthodox,29,Bantamweight,2,17.0,0.0,0.0,0.0,0.0,2.5,2,0
Shane del Rosario,193.04,200.66,Southpaw,29,Heavyweight,8,32.0,0.0,0.0,0.0,0.0,2.5,2,0
Jonathan Brookins,182.88,185.42,Southpaw,27,Featherweight,3,25.0,0.445,0.25,0.5,0.0,2.5,9,0
John Cofer,175.26,185.42,Southpaw,28,Lightweight,4,36.0,0.5,0.0,0.0,0.0,2.5,3,0
Jared Papazian,172.72,170.18,Southpaw,24,Flyweight,1,37.5,0.0,0.0,0.0,0.0,2.5,4,0
Manuel Rodriguez,175.26,172.72,Orthodox,27,Welterweight,5,,,,0.0,0.0,2.5,0,0
Brendan Loughnane,177.8,177.8,Switch,23,Lightweight,4,,,,0.0,0.0,2.5,0,0
Nick Penner,193.04,195.58,Southpaw,32,Light Heavyweight,7,5.0,0.0,0.0,0.0,0.0,2.5,1,0
Henry Martinez,170.18,172.72,Southpaw,29,Lightweight,4,42.5,0.0,0.0,0.0,0.0,2.5,6,1
Marcus LeVesseur,175.26,177.8,Southpaw,30,Lightweight,4,30.0,0.71,0.5,0.0,0.0,2.5,4,1
Mark Hominick,172.72,172.72,Orthodox,30,Featherweight,3,42.5,0.083,0.1667,0.3333333333333333,0.3333333333333333,2.5,15,0
Chad Griggs,185.42,185.42,Orthodox,34,Light Heavyweight,7,0.0,0.0,0.0,0.0,0.0,2.5,1,0
Matthew Riddle,185.42,187.96,Southpaw,26,Welterweight,5,43.5,0.563,0.6,0.16666666666666666,0.0,2.5,29,0
Rich Franklin,185.42,190.5,Southpaw,38,Middleweight,6,44.4211,0.272,0.1053,0.5714285714285714,0.07142857142857142,2.5,45,1
Tiequan Zhang,172.72,177.8,Orthodox,34,Lightweight,4,4.0,0.0,1.6667,0.0,1.0,2.5,6,0
Jeff Hougland,170.18,172.72,Orthodox,34,Bantamweight,2,39.5,0.1,2.0,0.0,0.0,2.5,6,0
Yasuhiro Urushitani,165.1,170.0,Southpaw,36,Flyweight,1,8.0,0.0,0.0,0.0,0.0,2.5,2,0
Tom DeBlass,182.88,190.5,Orthodox,30,Middleweight,6,1.0,0.5,1.0,0.0,0.0,2.5,3,0
Stephan Bonnar,193.04,198.12,Orthodox,35,Light Heavyweight,7,31.9286,0.243,0.9286,0.25,0.25,2.5,36,3
Joey Gambino,170.18,178.0,Orthodox,23,Featherweight,3,5.0,0.0,0.0,0.0,0.0,2.5,1,0
Luiz Cane,187.96,195.58,Southpaw,31,Middleweight,6,25.375,0.125,0.0,0.75,0.0,2.5,11,0
Aaron Simpson,182.88,185.42,Orthodox,38,Welterweight,5,42.6,0.391,0.3,0.2857142857142857,0.0,2.5,26,1
Carlo Prater,180.34,182.88,Switch,31,Lightweight,4,13.5,0.0,0.5,0.0,0.0,2.5,4,0
Shane Roller,177.8,182.88,Orthodox,33,Lightweight,4,24.8,0.166,0.4,0.5,0.0,2.5,12,1
Dan Hardy,182.88,187.96,Orthodox,30,Welterweight,5,26.5556,0.194,0.3333,0.4,0.0,2.5,23,1
Che Mills,185.42,193.04,Orthodox,30,Welterweight,5,8.5,0.0,0.0,1.0,0.0,2.5,3,0
Duane Ludwig,177.8,177.8,Orthodox,34,Welterweight,5,38.125,0.063,0.0,0.25,0.0,2.5,14,0
DaMarques Johnson,185.42,190.5,Orthodox,30,Catch Weight,4,14.7778,0.278,0.3333,0.5,0.5,2.5,15,0
Jason Young,175.26,185.42,Orthodox,26,Featherweight,3,44.3333,0.44,0.0,0.0,0.0,2.5,9,1
Walel Watson,180.34,175.26,Orthodox,28,Bantamweight,2,22.3333,0.0,1.0,1.0,0.0,2.5,7,0
Buddy Roberts,187.96,193.0,Orthodox,29,Middleweight,6,35.0,0.0,0.0,0.0,0.0,2.5,3,1
Tommy Hayden,175.26,182.88,Southpaw,26,Featherweight,3,7.0,0.66,0.0,0.0,0.0,2.5,1,0
Ken Stone,172.72,180.34,Orthodox,29,Bantamweight,2,29.3333,0.333,0.3333,0.0,0.5,2.5,5,2
Eiji Mitsuoka,170.18,173.0,Southpaw,36,Featherweight,3,32.0,0.25,1.0,0.0,0.0,2.5,2,0
Oli Thompson,185.42,190.5,Orthodox,32,Heavyweight,8,29.0,0.0,1.0,0.0,0.0,2.5,2,0
Michihiro Omigawa,167.64,172.72,Orthodox,36,Featherweight,3,29.3333,0.442,1.3333,0.0,0.0,2.5,18,0
Damacio Page,167.64,167.64,Orthodox,29,Bantamweight,2,20.0,0.125,0.5,0.0,0.0,2.5,3,0
Josh Ferguson,165.1,167.64,Orthodox,24,Flyweight,1,34.0,0.0,0.0,0.0,0.0,2.5,3,0
Dan Stittgen,185.42,180.0,Orthodox,31,Welterweight,5,8.0,0.0,0.0,0.0,0.0,2.5,1,0
Forrest Griffin,190.5,195.58,Orthodox,33,Light Heavyweight,7,50.7857,0.209,0.5714,0.1111111111111111,0.2222222222222222,2.5,34,0
Tito Ortiz,190.5,187.96,Orthodox,37,Light Heavyweight,7,25.3077,0.523,0.3077,0.4666666666666667,0.13333333333333333,2.5,62,0
John Alessio,177.8,182.88,Orthodox,33,Lightweight,4,16.0,0.05,0.75,0.0,0.0,2.5,11,0
Yoislandy Izquierdo,180.34,184.0,Southpaw,28,Lightweight,4,36.0,0.0,0.0,0.0,0.0,2.5,2,0
Anistavio Medeiros,167.64,178.0,Orthodox,24,Featherweight,3,,,,0.0,0.0,2.5,0,0
Delson Heleno,180.34,183.0,Orthodox,34,Middleweight,6,,,,0.0,0.0,2.5,0,0
John Teixeira,170.18,173.0,Orthodox,25,Featherweight,3,,,,0.0,0.0,2.5,0,0
Wagner Campos,167.64,168.0,Southpaw,30,Featherweight,3,,,,0.0,0.0,2.5,0,0
Spencer Fisher,170.18,177.8,Southpaw,36,Lightweight,4,35.75,0.175,0.625,0.2222222222222222,0.2222222222222222,2.5,39,0
Luis Ramos,172.72,183.0,Orthodox,31,Welterweight,5,4.0,0.0,0.0,0.0,0.0,2.5,1,0
Ricardo Funch,177.8,193.04,Southpaw,31,Welterweight,5,7.6667,0.053,0.0,0.0,0.0,2.5,6,0
Carlos Eduardo Rocha,177.8,177.8,Orthodox,30,Welterweight,5,11.5,0.0,1.5,0.0,1.0,2.5,4,0
Bernardo Magalhaes,175.26,165.1,Orthodox,31,Lightweight,4,28.0,0.0,0.0,0.0,0.0,2.5,3,0
Jake Hecht,182.88,193.04,Orthodox,28,Welterweight,5,17.5,0.0,0.0,1.0,0.0,2.5,3,0
Pat Schilling,172.72,175.26,Orthodox,23,Featherweight,3,4.0,0.0,0.0,0.0,0.0,2.5,1,0
Chris Tickle,175.26,178.0,Orthodox,30,Lightweight,4,,,,0.0,0.0,2.5,0,0
Chris Saunders,172.72,175.0,Orthodox,26,Lightweight,4,,,,0.0,0.0,2.5,0,0
Jason Miller,185.42,182.88,Orthodox,31,Middleweight,6,21.5,0.125,0.0,0.0,0.0,2.5,6,0
Jorge Lopez,177.8,183.0,Orthodox,23,Welterweight,5,42.0,1.0,0.0,0.0,0.0,2.5,3,0
Jason MacDonald,190.5,203.2,Orthodox,36,Middleweight,6,9.9231,0.178,0.8462,0.3333333333333333,0.6666666666666666,2.5,22,0
Kamal Shalorus,172.72,172.72,Orthodox,39,Lightweight,4,19.5,0.165,0.0,0.0,0.0,2.5,6,0
Jeff Curran,167.64,175.26,Orthodox,34,Bantamweight,2,25.0,0.0,1.0,0.0,0.0,2.5,6,0
Alex Soto,172.72,180.34,Southpaw,28,Bantamweight,2,6.0,0.0,0.0,0.0,0.0,2.5,1,0
Nick Denis,170.18,178.0,Orthodox,28,Bantamweight,2,11.0,0.0,0.0,1.0,0.0,2.5,1,1
Mike Massenzio,187.96,185.42,Southpaw,29,Middleweight,6,17.1667,0.292,0.8333,0.0,0.5,2.5,12,0
Miguel Torres,175.26,193.04,Orthodox,31,Bantamweight,2,49.0,0.0,1.0,0.0,0.0,2.5,9,1
Eddie Yagin,170.18,175.0,Orthodox,33,Featherweight,3,10.0,0.0,2.0,0.0,0.0,2.5,3,0
Eric Wisely,172.72,178.0,Southpaw,27,Featherweight,3,2.0,0.0,0.0,0.0,0.0,2.5,1,0
Aaron Rosa,193.04,198.12,Orthodox,28,Light Heavyweight,7,66.0,0.0,0.0,0.0,0.0,2.5,6,1
Mackens Semerzier,175.26,182.88,Orthodox,31,Featherweight,3,29.5,0.4,0.5,0.0,1.0,2.5,4,0
Norifumi Yamamoto,162.56,167.64,Southpaw,34,Bantamweight,2,15.5,0.125,0.0,0.0,0.0,2.5,6,0
Steve Cantwell,187.96,190.5,Orthodox,25,Middleweight,6,40.6,0.228,0.4,0.0,1.0,2.5,13,0
Chris Cope,182.88,182.88,Orthodox,28,Welterweight,5,33.5,0.0,0.0,0.0,0.0,2.5,4,0
Jon Olav Einemo,198.12,206.0,Orthodox,36,Heavyweight,8,34.0,0.25,0.0,0.0,0.0,2.5,2,0
Christian Morecraft,198.12,205.74,Orthodox,25,Heavyweight,8,25.0,0.72,1.0,0.0,1.0,2.5,6,0
Jorge Rivera,185.42,185.42,Orthodox,39,Middleweight,6,26.5714,0.179,0.0714,0.5714285714285714,0.0,2.5,28,0
Eric Schafer,190.5,190.5,Orthodox,34,Middleweight,6,16.875,0.191,1.125,0.3333333333333333,0.6666666666666666,2.5,15,0
Daniel Roberts,177.8,187.96,Southpaw,31,Welterweight,5,7.6667,0.592,1.3333,0.0,0.6666666666666666,2.5,12,0
Joseph Sandoval,170.18,168.0,Southpaw,25,Bantamweight,2,0.0,0.0,0.0,0.0,0.0,2.5,1,0
Brock Lesnar,190.5,205.74,Orthodox,34,Heavyweight,8,26.0,0.652,0.3333,0.5,0.25,2.5,11,0
Junior Assuncao,175.26,182.88,Orthodox,30,Featherweight,3,25.0,0.218,0.5,0.0,0.5,2.5,7,1
Claude Patrick,180.34,190.5,Orthodox,31,Welterweight,5,21.6667,0.633,1.0,0.0,0.3333333333333333,2.5,8,3
Krzysztof Soszynski,185.42,195.58,Open Stance,34,Light Heavyweight,7,35.5,0.15,0.75,0.16666666666666666,0.3333333333333333,2.5,18,2
Dennis Hallman,175.26,182.88,Orthodox,36,Lightweight,4,9.25,0.29,1.375,0.3333333333333333,0.3333333333333333,2.5,18,0
Rich Attonito,177.8,182.88,Orthodox,34,Welterweight,5,30.25,0.208,0.0,0.3333333333333333,0.0,2.5,11,1
Stephen Bass,175.26,185.0,Orthodox,29,Featherweight,3,,,,0.0,0.0,2.5,0,0
Dustin Neace,175.26,175.0,Orthodox,25,Featherweight,3,,,,0.0,0.0,2.5,0,0
Jason Brilz,180.34,180.34,Orthodox,36,Light Heavyweight,7,30.6667,0.372,1.0,0.3333333333333333,0.0,2.5,15,0
Nick Pace,170.18,172.72,Orthodox,24,Bantamweight,2,24.5,0.635,1.0,0.0,1.0,2.5,6,0
Shamar Bailey,175.26,190.5,Southpaw,29,Lightweight,4,34.0,0.275,0.0,0.0,0.0,2.5,6,0
Clay Harvison,185.42,187.96,Orthodox,31,Welterweight,5,34.5,0.5,1.0,0.0,0.0,2.5,5,0
Cole Escovedo,170.18,182.88,Orthodox,30,Bantamweight,2,29.0,0.0,0.0,0.0,0.0,2.5,5,0
Paul Bradley,175.26,183.0,Orthodox,28,Welterweight,5,13.0,0.25,0.0,0.0,0.0,2.5,3,0
Matt Lucas,185.42,185.0,Orthodox,38,Light Heavyweight,7,,,,0.0,0.0,2.5,0,0
Edward Faaloloto,185.42,177.8,Southpaw,27,Lightweight,4,17.0,0.0,0.0,0.0,0.0,2.5,1,0
Rob Broughton,187.96,187.96,Orthodox,28,Heavyweight,8,44.5,0.0,3.5,0.0,1.0,2.5,6,0
Tyson Griffin,167.64,172.72,Orthodox,27,Featherweight,3,46.6154,0.361,0.7692,0.125,0.125,2.5,34,1
Eliot Marshall,187.96,195.58,Orthodox,31,Light Heavyweight,7,20.4,0.2,0.4,0.0,0.3333333333333333,2.5,11,0
Danny Downes,182.88,182.88,Orthodox,25,Lightweight,4,32.0,0.0,1.0,0.0,0.0,2.5,3,0
Kenny Florian,177.8,187.96,Southpaw,35,Featherweight,3,25.875,0.445,0.8125,0.16666666666666666,0.5833333333333334,2.5,37,1
Matt Hughes,175.26,185.42,Switch,37,Welterweight,5,21.5417,0.508,0.6667,0.3333333333333333,0.2777777777777778,2.5,50,0
Ricardo Romero,182.88,193.04,Orthodox,33,Light Heavyweight,7,10.0,0.07,1.0,0.0,1.0,2.5,3,0
Donny Walker,175.26,180.0,Orthodox,31,Bantamweight,2,31.0,0.0,2.0,0.0,0.0,2.5,3,0
Mike Lullo,172.72,178.0,Orthodox,32,Featherweight,3,12.0,0.0,1.0,0.0,0.0,2.5,3,0
Ian Loveland,172.72,178.0,Orthodox,27,Bantamweight,2,44.5,0.0,0.0,0.0,0.0,2.5,6,0
Chris Lytle,180.34,172.72,Orthodox,36,Welterweight,5,36.3684,0.28,1.5789,0.1111111111111111,0.5555555555555556,2.5,45,0
TJ O'Brien,187.96,196.0,Orthodox,24,Lightweight,4,32.0,1.0,0.0,0.0,0.0,2.5,2,0
Jason Reinhardt,167.64,163.0,Orthodox,41,Bantamweight,2,1.5,0.0,0.0,0.0,0.0,2.5,2,0
Andre Winner,180.34,185.42,Orthodox,29,Lightweight,4,30.8,0.0,0.0,0.5,0.0,2.5,11,0
Joe Stevenson,170.18,177.8,Orthodox,29,Featherweight,3,18.6667,0.426,1.5333,0.125,0.375,2.5,33,0
Javier Vazquez,170.18,175.26,Southpaw,33,Featherweight,3,,,,0.0,0.0,2.5,0,0
Curt Warburton,182.88,185.42,Orthodox,30,Lightweight,4,31.5,0.45,1.0,0.0,0.0,2.5,6,1
Shane Carwin,187.96,203.2,Orthodox,36,Heavyweight,8,22.2,0.1,0.0,1.0,0.0,2.5,6,0
Jesse Bongfeldt,182.88,183.0,Orthodox,30,Middleweight,6,53.0,0.33,0.0,0.0,0.0,2.5,3,0
Tim Credeur,190.5,190.5,Orthodox,33,Middleweight,6,30.0,0.25,2.0,0.6666666666666666,0.3333333333333333,2.5,8,0
Chuck O'Neil,187.96,193.0,Orthodox,25,Welterweight,5,,,,0.0,0.0,2.5,0,0
Ryan McGillivray,180.34,185.0,Orthodox,24,Welterweight,5,,,,0.0,0.0,2.5,0,0
Kendall Grove,198.12,200.66,Orthodox,28,Middleweight,6,20.25,0.333,1.4167,0.2857142857142857,0.2857142857142857,2.5,24,0
Randy Couture,185.42,190.5,Orthodox,47,Light Heavyweight,7,33.6087,0.587,0.4783,0.375,0.25,2.5,61,3
Charlie Valencia,160.02,162.56,Orthodox,36,Bantamweight,2,,,,0.0,0.0,2.5,0,0
Ryan Jensen,185.42,193.04,Orthodox,33,Middleweight,6,14.2857,0.333,0.5714,0.0,1.0,2.5,10,0
Kyle Watson,182.88,178.0,Orthodox,31,Lightweight,4,72.0,0.0,0.0,0.0,0.0,2.5,3,1
Jon Madsen,182.88,182.88,Orthodox,31,Heavyweight,8,28.25,0.688,0.0,0.25,0.0,2.5,10,4
Kris McCray,182.88,193.04,Orthodox,29,Welterweight,5,11.0,0.5,0.0,0.0,0.0,2.5,3,0
Sean McCorkle,200.66,205.74,Orthodox,34,Heavyweight,8,2.0,0.5,2.0,0.0,1.0,2.5,2,0
Mario Miranda,190.5,187.96,Orthodox,31,Middleweight,6,24.0,0.333,0.0,1.0,0.0,2.5,6,0
Waylon Lowe,170.18,174.0,Southpaw,30,Lightweight,4,14.0,0.457,0.0,0.0,0.0,2.5,7,2
Ricardo Almeida,182.88,187.96,Orthodox,34,Welterweight,5,20.7,0.465,1.1,0.0,0.5,2.5,22,1
Kurt Pellegrino,172.72,177.8,Orthodox,31,Lightweight,4,23.3636,0.677,0.6364,0.14285714285714285,0.5714285714285714,2.5,25,0
Rob Kimmons,177.8,185.42,Orthodox,30,Middleweight,6,15.5,0.305,1.3333,0.0,0.6666666666666666,2.5,11,0
Todd Brown,180.34,188.0,Orthodox,34,Light Heavyweight,7,28.0,0.0,0.0,0.0,0.0,2.5,3,0
Tom Blackledge,182.88,196.0,Orthodox,32,Light Heavyweight,7,,,,0.0,0.0,2.5,0,0
Chris Tuchscherer,187.96,193.04,Orthodox,35,Heavyweight,8,8.3333,0.047,0.3333,0.0,0.0,2.5,5,0
Maciej Jewtuszko,182.88,188.0,Southpaw,30,Lightweight,4,,,,0.0,0.0,2.5,0,0
Antonio Banuelos,165.1,160.02,Orthodox,31,Bantamweight,2,,,,0.0,0.0,2.5,0,0
Paul Kelly,175.26,177.8,Orthodox,26,Lightweight,4,37.875,0.583,1.0,0.2,0.2,2.5,20,1
Paul Taylor,182.88,182.88,Orthodox,31,Lightweight,4,57.25,0.25,0.5,0.3333333333333333,0.0,2.5,22,0
Gabe Ruediger,177.8,178.0,Orthodox,33,Lightweight,4,4.0,0.08,0.0,0.0,0.0,2.5,3,0
Tim Hague,193.04,193.04,Orthodox,27,Heavyweight,8,23.5,0.57,0.5,0.0,1.0,2.5,8,0
Mike Guymon,182.88,187.96,Orthodox,36,Welterweight,5,21.6667,0.333,0.6667,0.0,0.0,2.5,5,0
Willamy Freire,172.72,178.0,Orthodox,23,Lightweight,4,,,,0.0,0.0,2.5,0,0
Amilcar Alves,182.88,185.42,Southpaw,22,Welterweight,5,4.0,0.0,0.0,0.0,0.0,2.5,3,0
Marcus Davis,177.8,177.8,Southpaw,37,Lightweight,4,24.2143,0.34,0.8571,0.3333333333333333,0.4444444444444444,2.5,28,0
Phil Baroni,175.26,182.88,Orthodox,34,Middleweight,6,26.8889,0.268,0.2222,0.6666666666666666,0.0,2.5,20,0
Greg Soto,180.34,185.42,Orthodox,24,Welterweight,5,45.5,0.21,0.5,0.0,0.0,2.5,6,1
Antonio McKee,172.72,183.0,Southpaw,40,Lightweight,4,,,,0.0,0.0,2.5,0,0
Joe Doerksen,182.88,190.5,Orthodox,33,Middleweight,6,13.375,0.349,1.5,0.0,1.0,2.5,19,0
